Stichtag;Bezirk;Zaehlsprengel;Kennzeichen;Anzahl
2012-02-01 00:00:00.000;3;70;H;271
2012-02-01 00:00:00.000;3;70;N;39
2012-02-01 00:00:00.000;3;71;H;804
2012-02-01 00:00:00.000;3;71;N;437
2012-02-01 00:00:00.000;3;72;H;1122
2012-02-01 00:00:00.000;3;72;N;241
2012-02-01 00:00:00.000;3;73;H;654
2012-02-01 00:00:00.000;3;73;N;68
2012-02-01 00:00:00.000;3;74;H;665
2012-02-01 00:00:00.000;3;74;N;137
2012-02-01 00:00:00.000;3;75;H;522
2012-02-01 00:00:00.000;3;75;N;102
2012-02-01 00:00:00.000;3;80;H;951
2012-02-01 00:00:00.000;3;80;N;79
2012-02-01 00:00:00.000;3;90;H;1027
2012-02-01 00:00:00.000;3;90;N;169
2012-02-01 00:00:00.000;3;91;H;910
2012-02-01 00:00:00.000;3;91;N;186
2012-02-01 00:00:00.000;3;92;H;1079
2012-02-01 00:00:00.000;3;92;N;159
2012-02-01 00:00:00.000;3;93;H;604
2012-02-01 00:00:00.000;3;93;N;124
2012-02-01 00:00:00.000;3;94;H;601
2012-02-01 00:00:00.000;3;94;N;100
2012-02-01 00:00:00.000;3;100;H;567
2012-02-01 00:00:00.000;3;100;N;70
2012-02-01 00:00:00.000;3;101;H;1526
2012-02-01 00:00:00.000;3;101;N;121
2012-02-01 00:00:00.000;3;102;H;603
2012-02-01 00:00:00.000;3;102;N;79
2012-02-01 00:00:00.000;3;103;H;702
2012-02-01 00:00:00.000;3;103;N;130
2012-02-01 00:00:00.000;3;110;H;1147
2012-02-01 00:00:00.000;3;110;N;162
2012-02-01 00:00:00.000;3;111;H;1314
2012-02-01 00:00:00.000;3;111;N;165
2012-02-01 00:00:00.000;3;112;H;560
2012-02-01 00:00:00.000;3;112;N;58
2012-02-01 00:00:00.000;3;91;H;12
2012-02-01 00:00:00.000;3;91;N;2
2012-02-01 00:00:00.000;4;120;H;825
2012-02-01 00:00:00.000;4;120;N;85
2012-02-01 00:00:00.000;4;121;H;977
2012-02-01 00:00:00.000;4;121;N;227
2012-02-01 00:00:00.000;4;122;H;1275
2012-02-01 00:00:00.000;4;122;N;120
2012-02-01 00:00:00.000;4;123;H;677
2012-02-01 00:00:00.000;4;123;N;64
2012-02-01 00:00:00.000;4;124;H;1948
2012-02-01 00:00:00.000;4;124;N;272
2012-02-01 00:00:00.000;4;125;H;610
2012-02-01 00:00:00.000;4;125;N;58
2012-02-01 00:00:00.000;4;130;H;617
2012-02-01 00:00:00.000;4;130;N;86
2012-02-01 00:00:00.000;4;131;H;1226
2012-02-01 00:00:00.000;4;131;N;172
2012-02-01 00:00:00.000;4;132;H;1988
2012-02-01 00:00:00.000;4;132;N;336
2012-02-01 00:00:00.000;4;140;H;2305
2012-02-01 00:00:00.000;4;140;N;151
2012-02-01 00:00:00.000;4;141;H;1158
2012-02-01 00:00:00.000;4;141;N;238
2012-02-01 00:00:00.000;4;142;H;1276
2012-02-01 00:00:00.000;4;142;N;128
2012-02-01 00:00:00.000;4;143;H;985
2012-02-01 00:00:00.000;4;143;N;66
2012-02-01 00:00:00.000;4;144;H;1140
2012-02-01 00:00:00.000;4;144;N;92
2012-02-01 00:00:00.000;4;145;H;844
2012-02-01 00:00:00.000;4;145;N;59
2012-02-01 00:00:00.000;4;146;H;825
2012-02-01 00:00:00.000;4;146;N;71
2012-02-01 00:00:00.000;4;147;H;2908
2012-02-01 00:00:00.000;4;147;N;259
2012-02-01 00:00:00.000;4;148;H;1444
2012-02-01 00:00:00.000;4;148;N;128
2012-02-01 00:00:00.000;4;150;H;1508
2012-02-01 00:00:00.000;4;150;N;206
2012-02-01 00:00:00.000;4;151;H;510
2012-02-01 00:00:00.000;4;151;N;54
2012-02-01 00:00:00.000;4;160;H;2113
2012-02-01 00:00:00.000;4;160;N;87
2012-02-01 00:00:00.000;4;161;H;1128
2012-02-01 00:00:00.000;4;161;N;90
2012-02-01 00:00:00.000;4;162;H;568
2012-02-01 00:00:00.000;4;162;N;34
2012-02-01 00:00:00.000;5;170;H;1155
2012-02-01 00:00:00.000;5;170;N;135
2012-02-01 00:00:00.000;5;171;H;846
2012-02-01 00:00:00.000;5;171;N;57
2012-02-01 00:00:00.000;5;172;H;1343
2012-02-01 00:00:00.000;5;172;N;143
2012-02-01 00:00:00.000;5;173;H;157
2012-02-01 00:00:00.000;5;173;N;19
2012-02-01 00:00:00.000;5;174;H;897
2012-02-01 00:00:00.000;5;174;N;59
2012-02-01 00:00:00.000;5;175;H;1378
2012-02-01 00:00:00.000;5;175;N;136
2012-02-01 00:00:00.000;5;180;H;344
2012-02-01 00:00:00.000;5;180;N;48
2012-02-01 00:00:00.000;5;181;H;614
2012-02-01 00:00:00.000;5;181;N;82
2012-02-01 00:00:00.000;5;182;H;2198
2012-02-01 00:00:00.000;5;182;N;161
2012-02-01 00:00:00.000;5;183;H;1032
2012-02-01 00:00:00.000;5;183;N;177
2012-02-01 00:00:00.000;5;184;H;1832
2012-02-01 00:00:00.000;5;184;N;172
2012-02-01 00:00:00.000;5;185;H;1291
2012-02-01 00:00:00.000;5;185;N;138
2012-02-01 00:00:00.000;5;190;H;840
2012-02-01 00:00:00.000;5;190;N;73
2012-02-01 00:00:00.000;5;190;O;214
2012-02-01 00:00:00.000;5;191;H;706
2012-02-01 00:00:00.000;5;191;N;93
2012-02-01 00:00:00.000;5;192;H;198
2012-02-01 00:00:00.000;5;192;N;42
2012-02-01 00:00:00.000;5;200;H;484
2012-02-01 00:00:00.000;5;200;N;49
2012-02-01 00:00:00.000;5;201;H;402
2012-02-01 00:00:00.000;5;201;N;25
2012-02-01 00:00:00.000;5;202;H;1207
2012-02-01 00:00:00.000;5;202;N;93
2012-02-01 00:00:00.000;5;203;H;277
2012-02-01 00:00:00.000;5;203;N;16
2012-02-01 00:00:00.000;5;204;H;441
2012-02-01 00:00:00.000;5;204;N;33
2012-02-01 00:00:00.000;5;210;H;907
2012-02-01 00:00:00.000;5;210;N;89
2012-02-01 00:00:00.000;5;211;H;998
2012-02-01 00:00:00.000;5;211;N;17
2012-02-01 00:00:00.000;5;212;H;964
2012-02-01 00:00:00.000;5;212;N;61
2012-02-01 00:00:00.000;5;213;H;1110
2012-02-01 00:00:00.000;5;213;N;118
2012-02-01 00:00:00.000;5;214;H;1130
2012-02-01 00:00:00.000;5;214;N;58
2012-02-01 00:00:00.000;5;220;H;536
2012-02-01 00:00:00.000;5;220;N;162
2012-02-01 00:00:00.000;5;221;H;512
2012-02-01 00:00:00.000;5;221;N;101
2012-02-01 00:00:00.000;5;222;H;58
2012-02-01 00:00:00.000;5;222;N;9
2012-02-01 00:00:00.000;5;230;H;1172
2012-02-01 00:00:00.000;5;230;N;92
2012-02-01 00:00:00.000;5;231;H;1060
2012-02-01 00:00:00.000;5;231;N;110
2012-02-01 00:00:00.000;5;231;O;10
2012-02-01 00:00:00.000;5;232;H;453
2012-02-01 00:00:00.000;5;232;N;25
2012-02-01 00:00:00.000;6;240;H;1094
2012-02-01 00:00:00.000;6;240;N;146
2012-02-01 00:00:00.000;6;241;H;1106
2012-02-01 00:00:00.000;6;241;N;116
2012-02-01 00:00:00.000;6;242;H;512
2012-02-01 00:00:00.000;6;242;N;78
2012-02-01 00:00:00.000;6;243;H;987
2012-02-01 00:00:00.000;6;243;N;161
2012-02-01 00:00:00.000;6;244;H;961
2012-02-01 00:00:00.000;6;244;N;137
2012-02-01 00:00:00.000;6;245;H;1141
2012-02-01 00:00:00.000;6;245;N;144
2012-02-01 00:00:00.000;6;246;H;760
2012-02-01 00:00:00.000;6;246;N;134
2012-02-01 00:00:00.000;6;247;H;564
2012-02-01 00:00:00.000;6;247;N;105
2012-02-01 00:00:00.000;6;250;H;645
2012-02-01 00:00:00.000;6;250;N;289
2012-02-01 00:00:00.000;6;251;H;657
2012-02-01 00:00:00.000;6;251;N;86
2012-02-01 00:00:00.000;6;252;H;993
2012-02-01 00:00:00.000;6;252;N;107
2012-02-01 00:00:00.000;6;253;H;692
2012-02-01 00:00:00.000;6;253;N;62
2012-02-01 00:00:00.000;6;254;H;316
2012-02-01 00:00:00.000;6;254;N;33
2012-02-01 00:00:00.000;6;255;H;982
2012-02-01 00:00:00.000;6;255;N;72
2012-02-01 00:00:00.000;6;260;H;2459
2012-02-01 00:00:00.000;6;260;N;159
2012-02-01 00:00:00.000;6;261;H;1481
2012-02-01 00:00:00.000;6;261;N;54
2012-02-01 00:00:00.000;6;262;H;843
2012-02-01 00:00:00.000;6;262;N;48
2012-02-01 00:00:00.000;6;263;H;866
2012-02-01 00:00:00.000;6;263;N;114
2012-02-01 00:00:00.000;6;270;H;446
2012-02-01 00:00:00.000;6;270;N;26
2012-02-01 00:00:00.000;6;271;H;2597
2012-02-01 00:00:00.000;6;271;N;232
2012-02-01 00:00:00.000;6;280;H;1117
2012-02-01 00:00:00.000;6;280;N;144
2012-02-01 00:00:00.000;6;281;H;560
2012-02-01 00:00:00.000;6;281;N;28
2012-02-01 00:00:00.000;6;282;H;1388
2012-02-01 00:00:00.000;6;282;N;188
2012-02-01 00:00:00.000;6;290;H;519
2012-02-01 00:00:00.000;6;290;N;120
2012-02-01 00:00:00.000;6;291;H;787
2012-02-01 00:00:00.000;6;291;N;170
2012-02-01 00:00:00.000;6;292;H;3072
2012-02-01 00:00:00.000;6;292;N;951
2012-02-01 00:00:00.000;6;300;H;178
2012-02-01 00:00:00.000;6;300;N;41
2012-02-01 00:00:00.000;6;301;H;702
2012-02-01 00:00:00.000;6;301;N;223
2012-02-01 00:00:00.000;6;302;H;1126
2012-02-01 00:00:00.000;6;302;N;216
2012-02-01 00:00:00.000;6;303;H;433
2012-02-01 00:00:00.000;6;303;N;61
2012-02-01 00:00:00.000;6;304;H;654
2012-02-01 00:00:00.000;6;304;N;163
2012-02-01 00:00:00.000;6;305;H;372
2012-02-01 00:00:00.000;6;305;N;42
2012-02-01 00:00:00.000;7;310;H;911
2012-02-01 00:00:00.000;7;310;N;40
2012-02-01 00:00:00.000;7;311;H;1047
2012-02-01 00:00:00.000;7;311;N;102
2012-02-01 00:00:00.000;7;320;H;759
2012-02-01 00:00:00.000;7;320;N;66
2012-02-01 00:00:00.000;7;321;H;1416
2012-02-01 00:00:00.000;7;321;N;115
2012-02-01 00:00:00.000;7;322;H;1190
2012-02-01 00:00:00.000;7;322;N;88
2012-02-01 00:00:00.000;7;330;H;1585
2012-02-01 00:00:00.000;7;330;N;83
2012-02-01 00:00:00.000;7;331;H;374
2012-02-01 00:00:00.000;7;331;N;29
2012-02-01 00:00:00.000;7;332;H;1190
2012-02-01 00:00:00.000;7;332;N;77
2012-02-01 00:00:00.000;7;333;H;1181
2012-02-01 00:00:00.000;7;333;N;75
2012-02-01 00:00:00.000;7;334;H;1240
2012-02-01 00:00:00.000;7;334;N;91
2012-02-01 00:00:00.000;7;340;H;563
2012-02-01 00:00:00.000;7;340;N;51
2012-02-01 00:00:00.000;7;341;H;1403
2012-02-01 00:00:00.000;7;341;N;93
2012-02-01 00:00:00.000;7;342;H;354
2012-02-01 00:00:00.000;7;342;N;24
2012-02-01 00:00:00.000;8;350;H;3113
2012-02-01 00:00:00.000;8;350;N;293
2012-02-01 00:00:00.000;8;351;H;431
2012-02-01 00:00:00.000;8;351;N;51
2012-02-01 00:00:00.000;8;360;H;1593
2012-02-01 00:00:00.000;8;360;N;233
2012-02-01 00:00:00.000;8;361;H;2710
2012-02-01 00:00:00.000;8;361;N;178
2012-02-01 00:00:00.000;8;362;H;1853
2012-02-01 00:00:00.000;8;362;N;104
2012-02-01 00:00:00.000;8;363;H;1779
2012-02-01 00:00:00.000;8;363;N;152
2012-02-01 00:00:00.000;8;370;H;2068
2012-02-01 00:00:00.000;8;370;N;143
2012-02-01 00:00:00.000;8;371;H;967
2012-02-01 00:00:00.000;8;371;N;82
2012-02-01 00:00:00.000;9;380;H;334
2012-02-01 00:00:00.000;9;380;N;47
2012-02-01 00:00:00.000;9;381;H;1072
2012-02-01 00:00:00.000;9;381;N;102
2012-02-01 00:00:00.000;9;382;H;2335
2012-02-01 00:00:00.000;9;382;N;239
2012-02-01 00:00:00.000;9;383;H;3547
2012-02-01 00:00:00.000;9;383;N;257
2012-02-01 00:00:00.000;9;390;H;498
2012-02-01 00:00:00.000;9;390;N;64
2012-02-01 00:00:00.000;9;391;H;670
2012-02-01 00:00:00.000;9;391;N;79
2012-02-01 00:00:00.000;9;392;H;392
2012-02-01 00:00:00.000;9;392;N;45
2012-02-01 00:00:00.000;9;400;H;725
2012-02-01 00:00:00.000;9;400;N;91
2012-02-01 00:00:00.000;9;401;H;2255
2012-02-01 00:00:00.000;9;401;N;328
2012-02-01 00:00:00.000;10;410;H;1714
2012-02-01 00:00:00.000;10;410;N;530
2012-02-01 00:00:00.000;10;411;H;722
2012-02-01 00:00:00.000;10;411;N;85
2012-02-01 00:00:00.000;10;412;H;521
2012-02-01 00:00:00.000;10;412;N;41
2012-02-01 00:00:00.000;10;413;H;831
2012-02-01 00:00:00.000;10;413;N;61
2012-02-01 00:00:00.000;10;420;H;764
2012-02-01 00:00:00.000;10;420;N;87
2012-02-01 00:00:00.000;10;421;H;667
2012-02-01 00:00:00.000;10;421;N;49
2012-02-01 00:00:00.000;10;422;H;450
2012-02-01 00:00:00.000;10;422;N;43
2012-02-01 00:00:00.000;11;430;H;603
2012-02-01 00:00:00.000;11;430;N;123
2012-02-01 00:00:00.000;11;431;H;2312
2012-02-01 00:00:00.000;11;431;N;194
2012-02-01 00:00:00.000;11;432;H;709
2012-02-01 00:00:00.000;11;432;N;287
2012-02-01 00:00:00.000;11;440;H;624
2012-02-01 00:00:00.000;11;440;N;258
2012-02-01 00:00:00.000;11;441;H;2266
2012-02-01 00:00:00.000;11;441;N;215
2012-02-01 00:00:00.000;11;442;H;656
2012-02-01 00:00:00.000;11;442;N;40
2012-02-01 00:00:00.000;11;443;H;599
2012-02-01 00:00:00.000;11;443;N;64
2012-02-01 00:00:00.000;11;444;H;1430
2012-02-01 00:00:00.000;11;444;N;74
2012-02-01 00:00:00.000;12;450;H;687
2012-02-01 00:00:00.000;12;450;N;63
2012-02-01 00:00:00.000;12;451;H;2136
2012-02-01 00:00:00.000;12;451;N;143
2012-02-01 00:00:00.000;12;452;H;93
2012-02-01 00:00:00.000;12;452;N;12
2012-02-01 00:00:00.000;12;453;H;1093
2012-02-01 00:00:00.000;12;453;N;104
2012-02-01 00:00:00.000;12;454;H;1454
2012-02-01 00:00:00.000;12;454;N;87
2012-02-01 00:00:00.000;12;455;H;1535
2012-02-01 00:00:00.000;12;455;N;163
2012-02-01 00:00:00.000;12;460;H;1056
2012-02-01 00:00:00.000;12;460;N;73
2012-02-01 00:00:00.000;12;461;H;3502
2012-02-01 00:00:00.000;12;461;N;199
2012-02-01 00:00:00.000;12;470;H;392
2012-02-01 00:00:00.000;12;470;N;20
2012-02-01 00:00:00.000;12;471;H;1650
2012-02-01 00:00:00.000;12;471;N;92
2012-02-01 00:00:00.000;12;480;H;1155
2012-02-01 00:00:00.000;12;480;N;101
2012-02-01 00:00:00.000;12;481;H;1865
2012-02-01 00:00:00.000;12;481;N;138
2012-02-01 00:00:00.000;12;482;H;748
2012-02-01 00:00:00.000;12;482;N;48
2012-02-01 00:00:00.000;12;490;H;301
2012-02-01 00:00:00.000;12;490;N;24
2012-02-01 00:00:00.000;12;491;H;691
2012-02-01 00:00:00.000;12;491;N;39
2012-02-01 00:00:00.000;12;492;H;3
2012-02-01 00:00:00.000;12;492;N;1
2012-02-01 00:00:00.000;13;500;H;775
2012-02-01 00:00:00.000;13;500;N;59
2012-02-01 00:00:00.000;13;501;H;1325
2012-02-01 00:00:00.000;13;501;N;35
2012-02-01 00:00:00.000;13;510;H;1222
2012-02-01 00:00:00.000;13;510;N;68
2012-02-01 00:00:00.000;13;511;H;1926
2012-02-01 00:00:00.000;13;511;N;115
2012-02-01 00:00:00.000;13;520;H;532
2012-02-01 00:00:00.000;13;520;N;59
2012-02-01 00:00:00.000;13;521;H;438
2012-02-01 00:00:00.000;13;521;N;27
2012-02-01 00:00:00.000;13;530;H;2051
2012-02-01 00:00:00.000;13;530;N;110
2012-02-01 00:00:00.000;13;531;H;1722
2012-02-01 00:00:00.000;13;531;N;105
2012-02-01 00:00:00.000;13;532;H;12
2012-02-01 00:00:00.000;13;532;N;3
2012-02-01 00:00:00.000;13;533;H;409
2012-02-01 00:00:00.000;13;533;N;18
2012-02-01 00:00:00.000;13;534;H;353
2012-02-01 00:00:00.000;13;534;N;19
2012-02-01 00:00:00.000;14;540;H;470
2012-02-01 00:00:00.000;14;540;N;255
2012-02-01 00:00:00.000;14;550;H;765
2012-02-01 00:00:00.000;14;550;N;69
2012-02-01 00:00:00.000;14;551;H;1138
2012-02-01 00:00:00.000;14;551;N;112
2012-02-01 00:00:00.000;14;552;H;1076
2012-02-01 00:00:00.000;14;552;N;102
2012-02-01 00:00:00.000;14;553;H;1113
2012-02-01 00:00:00.000;14;553;N;66
2012-02-01 00:00:00.000;14;560;H;955
2012-02-01 00:00:00.000;14;560;N;95
2012-02-01 00:00:00.000;14;561;H;1743
2012-02-01 00:00:00.000;14;561;N;98
2012-02-01 00:00:00.000;14;562;H;22
2012-02-01 00:00:00.000;14;562;N;2
2012-02-01 00:00:00.000;14;563;H;888
2012-02-01 00:00:00.000;14;563;N;80
2012-02-01 00:00:00.000;14;564;H;1187
2012-02-01 00:00:00.000;14;564;N;84
2012-02-01 00:00:00.000;14;570;H;1048
2012-02-01 00:00:00.000;14;570;N;89
2012-02-01 00:00:00.000;14;571;H;1981
2012-02-01 00:00:00.000;14;571;N;156
2012-02-01 00:00:00.000;14;572;H;1216
2012-02-01 00:00:00.000;14;572;N;109
2012-02-01 00:00:00.000;14;573;H;637
2012-02-01 00:00:00.000;14;573;N;42
2012-02-01 00:00:00.000;14;580;H;1437
2012-02-01 00:00:00.000;14;580;N;142
2012-02-01 00:00:00.000;14;581;H;1052
2012-02-01 00:00:00.000;14;581;N;70
2012-02-01 00:00:00.000;14;590;H;1367
2012-02-01 00:00:00.000;14;590;N;102
2012-02-01 00:00:00.000;14;591;H;717
2012-02-01 00:00:00.000;14;591;N;96
2012-02-01 00:00:00.000;15;600;H;886
2012-02-01 00:00:00.000;15;600;N;66
2012-02-01 00:00:00.000;15;601;H;1347
2012-02-01 00:00:00.000;15;601;N;73
2012-02-01 00:00:00.000;15;602;H;958
2012-02-01 00:00:00.000;15;602;N;47
2012-02-01 00:00:00.000;15;603;H;745
2012-02-01 00:00:00.000;15;603;N;45
2012-02-01 00:00:00.000;15;604;H;561
2012-02-01 00:00:00.000;15;604;N;41
2012-02-01 00:00:00.000;15;610;H;2359
2012-02-01 00:00:00.000;15;610;N;108
2012-02-01 00:00:00.000;15;611;H;3197
2012-02-01 00:00:00.000;15;611;N;167
2012-02-01 00:00:00.000;15;612;H;523
2012-02-01 00:00:00.000;15;612;N;55
2012-02-01 00:00:00.000;15;613;H;2329
2012-02-01 00:00:00.000;15;613;N;138
2012-02-01 00:00:00.000;15;620;H;1573
2012-02-01 00:00:00.000;15;620;N;113
2012-02-01 00:00:00.000;16;630;H;668
2012-02-01 00:00:00.000;16;630;N;58
2012-02-01 00:00:00.000;16;631;H;419
2012-02-01 00:00:00.000;16;631;N;47
2012-02-01 00:00:00.000;16;632;H;1445
2012-02-01 00:00:00.000;16;632;N;124
2012-02-01 00:00:00.000;16;640;H;881
2012-02-01 00:00:00.000;16;640;N;54
2012-02-01 00:00:00.000;16;641;H;1342
2012-02-01 00:00:00.000;16;641;N;72
2012-02-01 00:00:00.000;16;650;H;2856
2012-02-01 00:00:00.000;16;650;N;146
2012-02-01 00:00:00.000;16;651;H;2547
2012-02-01 00:00:00.000;16;651;N;141
2012-02-01 00:00:00.000;16;660;H;910
2012-02-01 00:00:00.000;16;660;N;67
2012-02-01 00:00:00.000;16;661;H;593
2012-02-01 00:00:00.000;16;661;N;143
2012-02-01 00:00:00.000;16;662;H;765
2012-02-01 00:00:00.000;16;662;N;46
2012-02-01 00:00:00.000;16;663;H;438
2012-02-01 00:00:00.000;16;663;N;31
2012-02-01 00:00:00.000;16;664;H;778
2012-02-01 00:00:00.000;16;664;N;38
2012-02-01 00:00:00.000;16;665;H;488
2012-02-01 00:00:00.000;16;665;N;28
2012-02-01 00:00:00.000;17;670;H;779
2012-02-01 00:00:00.000;17;670;N;150
2012-02-01 00:00:00.000;17;671;H;657
2012-02-01 00:00:00.000;17;671;N;187
2012-02-01 00:00:00.000;17;680;H;2392
2012-02-01 00:00:00.000;17;680;N;158
2012-02-01 00:00:00.000;17;690;H;58
2012-02-01 00:00:00.000;17;690;N;6
2012-02-01 00:00:00.000;17;691;H;269
2012-02-01 00:00:00.000;17;691;N;27
2012-02-01 00:00:00.000;17;692;H;1858
2012-02-01 00:00:00.000;17;692;N;127
2012-02-01 00:00:00.000;17;700;H;1047
2012-02-01 00:00:00.000;17;700;N;92
2012-03-01 00:00:00.000;1;0;H;709
2012-03-01 00:00:00.000;1;0;N;80
2012-03-01 00:00:00.000;1;1;H;451
2012-03-01 00:00:00.000;1;1;N;80
2012-03-01 00:00:00.000;1;2;H;273
2012-03-01 00:00:00.000;1;2;N;31
2012-03-01 00:00:00.000;1;3;H;393
2012-03-01 00:00:00.000;1;3;N;53
2012-03-01 00:00:00.000;1;4;H;504
2012-03-01 00:00:00.000;1;4;N;62
2012-03-01 00:00:00.000;1;5;H;991
2012-03-01 00:00:00.000;1;5;N;171
2012-03-01 00:00:00.000;1;6;H;302
2012-03-01 00:00:00.000;1;6;N;63
2012-03-01 00:00:00.000;2;10;H;1038
2012-03-01 00:00:00.000;2;10;N;150
2012-03-01 00:00:00.000;2;11;H;643
2012-03-01 00:00:00.000;2;11;N;97
2012-03-01 00:00:00.000;2;12;H;267
2012-03-01 00:00:00.000;2;12;N;32
2012-03-01 00:00:00.000;2;13;H;734
2012-03-01 00:00:00.000;2;13;N;104
2012-03-01 00:00:00.000;2;14;H;1073
2012-03-01 00:00:00.000;2;14;N;161
2012-03-01 00:00:00.000;2;15;H;920
2012-03-01 00:00:00.000;2;15;N;262
2012-03-01 00:00:00.000;2;16;H;536
2012-03-01 00:00:00.000;2;16;N;150
2012-03-01 00:00:00.000;2;20;H;1041
2012-03-01 00:00:00.000;2;20;N;199
2012-03-01 00:00:00.000;2;21;H;573
2012-03-01 00:00:00.000;2;21;N;83
2012-03-01 00:00:00.000;2;22;H;460
2012-03-01 00:00:00.000;2;22;N;51
2012-03-01 00:00:00.000;2;23;H;492
2012-03-01 00:00:00.000;2;23;N;85
2012-03-01 00:00:00.000;2;24;H;888
2012-03-01 00:00:00.000;2;24;N;134
2012-03-01 00:00:00.000;2;25;H;357
2012-03-01 00:00:00.000;2;25;N;48
2012-03-01 00:00:00.000;2;26;H;1357
2012-03-01 00:00:00.000;2;26;N;147
2012-03-01 00:00:00.000;2;27;H;1083
2012-03-01 00:00:00.000;2;27;N;182
2012-03-01 00:00:00.000;2;30;H;1150
2012-03-01 00:00:00.000;2;30;N;149
2012-03-01 00:00:00.000;2;31;H;567
2012-03-01 00:00:00.000;2;31;N;88
2012-03-01 00:00:00.000;2;40;H;401
2012-03-01 00:00:00.000;2;40;N;55
2012-03-01 00:00:00.000;2;41;H;749
2012-03-01 00:00:00.000;2;41;N;181
2012-03-01 00:00:00.000;2;42;H;767
2012-03-01 00:00:00.000;2;42;N;101
2012-03-01 00:00:00.000;2;43;H;254
2012-03-01 00:00:00.000;2;43;N;25
2012-03-01 00:00:00.000;3;50;H;573
2012-03-01 00:00:00.000;3;50;N;79
2012-03-01 00:00:00.000;3;51;H;918
2012-03-01 00:00:00.000;3;51;N;114
2012-03-01 00:00:00.000;3;52;H;724
2012-03-01 00:00:00.000;3;52;N;157
2012-03-01 00:00:00.000;3;53;H;1202
2012-03-01 00:00:00.000;3;53;N;352
2012-03-01 00:00:00.000;3;54;H;993
2012-03-01 00:00:00.000;3;54;N;150
2012-03-01 00:00:00.000;3;55;H;1129
2012-03-01 00:00:00.000;3;55;N;178
2012-03-01 00:00:00.000;3;56;H;790
2012-03-01 00:00:00.000;3;56;N;94
2012-03-01 00:00:00.000;3;60;H;927
2012-03-01 00:00:00.000;3;60;N;418
2012-03-01 00:00:00.000;3;61;H;785
2012-03-01 00:00:00.000;3;61;N;152
2012-03-01 00:00:00.000;3;70;H;267
2012-03-01 00:00:00.000;3;70;N;39
2012-03-01 00:00:00.000;3;71;H;788
2012-03-01 00:00:00.000;3;71;N;429
2012-03-01 00:00:00.000;3;72;H;1135
2012-03-01 00:00:00.000;3;72;N;242
2012-03-01 00:00:00.000;3;73;H;655
2012-03-01 00:00:00.000;3;73;N;68
2012-03-01 00:00:00.000;3;74;H;665
2012-03-01 00:00:00.000;3;74;N;138
2012-03-01 00:00:00.000;3;75;H;525
2012-03-01 00:00:00.000;3;75;N;99
2012-03-01 00:00:00.000;3;80;H;958
2012-03-01 00:00:00.000;3;80;N;76
2012-03-01 00:00:00.000;3;90;H;1029
2012-03-01 00:00:00.000;3;90;N;168
2012-03-01 00:00:00.000;3;91;H;915
2012-03-01 00:00:00.000;3;91;N;191
2012-03-01 00:00:00.000;3;92;H;1088
2012-03-01 00:00:00.000;3;92;N;155
2012-03-01 00:00:00.000;3;93;H;611
2012-03-01 00:00:00.000;3;93;N;122
2012-03-01 00:00:00.000;3;94;H;608
2012-03-01 00:00:00.000;3;94;N;99
2012-03-01 00:00:00.000;3;100;H;570
2012-03-01 00:00:00.000;3;100;N;71
2012-03-01 00:00:00.000;3;101;H;1524
2012-03-01 00:00:00.000;3;101;N;122
2012-03-01 00:00:00.000;3;102;H;601
2012-03-01 00:00:00.000;3;102;N;79
2012-03-01 00:00:00.000;3;103;H;703
2012-03-01 00:00:00.000;3;103;N;127
2012-03-01 00:00:00.000;3;110;H;1139
2012-03-01 00:00:00.000;3;110;N;164
2012-03-01 00:00:00.000;3;111;H;1318
2012-03-01 00:00:00.000;3;111;N;166
2012-03-01 00:00:00.000;3;112;H;565
2012-03-01 00:00:00.000;3;112;N;58
2012-03-01 00:00:00.000;3;91;H;12
2012-03-01 00:00:00.000;3;91;N;2
2012-03-01 00:00:00.000;4;120;H;825
2012-03-01 00:00:00.000;4;120;N;89
2012-03-01 00:00:00.000;4;121;H;996
2012-03-01 00:00:00.000;4;121;N;223
2012-03-01 00:00:00.000;4;122;H;1286
2012-03-01 00:00:00.000;4;122;N;116
2012-03-01 00:00:00.000;4;123;H;671
2012-03-01 00:00:00.000;4;123;N;62
2012-03-01 00:00:00.000;4;124;H;1982
2012-03-01 00:00:00.000;4;124;N;274
2012-03-01 00:00:00.000;4;125;H;611
2012-03-01 00:00:00.000;4;125;N;54
2012-03-01 00:00:00.000;4;130;H;622
2012-03-01 00:00:00.000;4;130;N;85
2012-03-01 00:00:00.000;4;131;H;1225
2012-03-01 00:00:00.000;4;131;N;178
2012-03-01 00:00:00.000;4;132;H;2007
2012-03-01 00:00:00.000;4;132;N;325
2012-03-01 00:00:00.000;4;140;H;2312
2012-03-01 00:00:00.000;4;140;N;148
2012-03-01 00:00:00.000;4;141;H;1176
2012-03-01 00:00:00.000;4;141;N;234
2012-03-01 00:00:00.000;4;142;H;1282
2012-03-01 00:00:00.000;4;142;N;125
2012-03-01 00:00:00.000;4;143;H;973
2012-03-01 00:00:00.000;4;143;N;66
2012-03-01 00:00:00.000;4;144;H;1135
2012-03-01 00:00:00.000;4;144;N;91
2012-03-01 00:00:00.000;4;145;H;841
2012-03-01 00:00:00.000;4;145;N;59
2012-03-01 00:00:00.000;4;146;H;833
2012-03-01 00:00:00.000;4;146;N;70
2012-03-01 00:00:00.000;4;147;H;2896
